"x" "y" "yield" "nitro" "topo" "bv" "rep" "nf" "StripNo" "RowId" "row" "col" "cnitro" "nitro.sq" "cnitro.sq" "gridobject" "gridId"
-5137037.19366562 -6258647.80451407 84.56 75.4 "W" 191.35 "R3" "N3" "Strip: 14" 10 "10" "14" 10.5 5685.16 110.25 "196" "176"
-5137037.12464038 -6258639.33977968 87.13 99.8 "W" 172.98 "R3" "N4" "Strip: 15" 10 "10" "15" 34.9 9960.04 1218.01 "196" "177"
-5137045.52112503 -6258630.80683966 88.8 0 "W" 171.69 "R3" "N0" "Strip: 16" 10 "10" "16" -64.9 0 4212.01 "196" "178"
-5137045.45312713 -6258622.34253415 72.12 50.6 "W" 171.25 "R3" "N2" "Strip: 17" 10 "10" "17" -14.3 2560.36 204.49 "196" "179"
-5137045.38512725 -6258613.87823357 66.54 39 "W" 175 "R3" "N1" "Strip: 18" 10 "10" "18" -25.9 1521 670.81 "196" "180"
-5136995.75802603 -6258758.18564178 87.74 124.6 "W" 178.87 "R1" "N5" "Strip: 1" 11 "11" "1" 59.7 15525.16 3564.09 "11" "181"
-5136995.69006288 -6258749.72125026 83.2 75.4 "W" 179.78 "R1" "N3" "Strip: 2" 11 "11" "2" 10.5 5685.16 110.25 "11" "182"
-5137004.08658987 -6258741.18820546 83.37 99.8 "W" 167.71 "R1" "N4" "Strip: 3" 11 "11" "3" 34.9 9960.04 1218.01 "11" "183"
-5137004.01862192 -6258732.72382581 77.17 0 "W" 174.06 "R1" "N0" "Strip: 4" 11 "11" "4" -64.9 0 4212.01 "11" "184"
-5137003.94961985 -6258724.25903408 67.38 50.6 "W" 181.66 "R1" "N2" "Strip: 5" 11 "11" "5" -14.3 2560.36 204.49 "11" "185"
-5137012.34613724 -6258715.72601302 72.56 39 "W" 179.6 "R1" "N1" "Strip: 6" 11 "11" "6" -25.9 1521 670.81 "11" "186"
-5137012.27816251 -6258707.26165017 67.18 124.6 "W" 186.49 "R2" "N5" "Strip: 7" 11 "11" "7" 59.7 15525.16 3564.09 "104" "187"
-5137012.20915365 -6258698.79687523 66.21 75.4 "W" 183 "R2" "N3" "Strip: 8" 11 "11" "8" 10.5 5685.16 110.25 "104" "188"
-5137020.60566145 -6258690.26387791 78.2 99.8 "W" 175.24 "R2" "N4" "Strip: 9" 11 "11" "9" 34.9 9960.04 1218.01 "104" "189"
-5137020.53767993 -6258681.79953185 57.73 0 "W" 180.6 "R2" "N0" "Strip: 10" 11 "11" "10" -64.9 0 4212.01 "104" "190"
-5137020.46866429 -6258673.33477372 54.65 50.6 "W" 182.59 "R2" "N2" "Strip: 11" 11 "11" "11" -14.3 2560.36 204.49 "104" "191"
-5137020.40067879 -6258664.8704375 62.99 39 "W" 184.17 "R2" "N1" "Strip: 12" 11 "11" "12" -25.9 1521 670.81 "104" "192"
-5137028.7971742 -6258656.33747087 72.06 124.6 "W" 178.18 "R3" "N5" "Strip: 13" 11 "11" "13" 59.7 15525.16 3564.09 "197" "193"
-5137028.7291839 -6258647.87314653 80.58 75.4 "W" 172.94 "R3" "N3" "Strip: 14" 11 "11" "14" 10.5 5685.16 110.25 "197" "194"
-5137028.66015948 -6258639.40841011 75.63 99.8 "W" 190.5 "R3" "N4" "Strip: 15" 11 "11" "15" 34.9 9960.04 1218.01 "197" "195"
-5137037.05664529 -6258630.87546722 78.53 0 "W" 179.33 "R3" "N0" "Strip: 16" 11 "11" "16" -64.9 0 4212.01 "197" "196"
-5137036.98864822 -6258622.41115967 66.55 50.6 "W" 177.31 "R3" "N2" "Strip: 17" 11 "11" "17" -14.3 2560.36 204.49 "197" "197"
-5137036.91961701 -6258613.94644004 63 39 "W" 179.39 "R3" "N1" "Strip: 18" 11 "11" "18" -25.9 1521 670.81 "197" "198"
-5136987.29402709 -6258758.25307932 83.71 124.6 "W" 180.66 "R1" "N5" "Strip: 1" 12 "12" "1" 59.7 15525.16 3564.09 "12" "199"
-5136987.22606476 -6258749.78868577 81.9 75.4 "W" 183.94 "R1" "N3" "Strip: 2" 12 "12" "2" 10.5 5685.16 110.25 "12" "200"
-5136995.62259291 -6258741.25563809 68.92 99.8 "W" 177.97 "R1" "N4" "Strip: 3" 12 "12" "3" 34.9 9960.04 1218.01 "12" "201"
-5136995.55359364 -6258732.7908394 60.04 0 "W" 176.11 "R1" "N0" "Strip: 4" 12 "12" "4" -64.9 0 4212.01 "12" "202"
-5136995.48562453 -6258724.32646264 63.49 50.6 "W" 180.59 "R1" "N2" "Strip: 5" 12 "12" "5" -14.3 2560.36 204.49 "12" "203"
-5137003.88164792 -6258715.79466428 66.71 39 "W" 179.41 "R1" "N1" "Strip: 6" 12 "12" "6" -25.9 1521 670.81 "12" "204"
-5137003.81313704 -6258707.32865681 56.12 124.6 "W" 187.6 "R2" "N5" "Strip: 7" 12 "12" "7" 59.7 15525.16 3564.09 "105" "205"
-5137003.74516114 -6258698.86429685 49.13 75.4 "W" 185.62 "R2" "N3" "Strip: 8" 12 "12" "8" 10.5 5685.16 110.25 "105" "206"
-5137012.14117494 -6258690.33252223 62.95 99.8 "W" 183.63 "R2" "N4" "Strip: 9" 12 "12" "9" 34.9 9960.04 1218.01 "105" "207"
-5137012.0736894 -6258681.86694857 48.49 0 "W" 184.46 "R2" "N0" "Strip: 10" 12 "12" "10" -64.9 0 4212.01 "105" "208"
-5137012.00467458 -6258673.4021884 50.82 50.6 "W" 184.99 "R2" "N2" "Strip: 11" 12 "12" "11" -14.3 2560.36 204.49 "105" "209"
-5137011.93668991 -6258664.93785015 60.59 39 "W" 180.03 "R2" "N1" "Strip: 12" 12 "12" "12" -25.9 1521 670.81 "105" "210"
-5137020.33318647 -6258656.40488064 63.07 124.6 "W" 180.91 "R3" "N5" "Strip: 13" 12 "12" "13" 59.7 15525.16 3564.09 "198" "211"
-5137020.26416486 -6258647.94013726 69.19 75.4 "W" 173.73 "R3" "N3" "Strip: 14" 12 "12" "14" 10.5 5685.16 110.25 "198" "212"
-5137020.1961734 -6258639.47581581 70.17 99.8 "W" 192.66 "R3" "N4" "Strip: 15" 12 "12" "15" 34.9 9960.04 1218.01 "198" "213"
-5137028.59216521 -6258630.94409561 66.36 0 "W" 178.22 "R3" "N0" "Strip: 16" 12 "12" "16" -64.9 0 4212.01 "198" "214"
-5137028.52466412 -6258622.47856047 59.23 50.6 "W" 177.84 "R3" "N2" "Strip: 17" 12 "12" "17" -14.3 2560.36 204.49 "198" "215"
-5137028.45563374 -6258614.01383881 55.05 39 "W" 176.28 "R3" "N1" "Strip: 18" 12 "12" "18" -25.9 1521 670.81 "198" "216"
-5136978.82953264 -6258758.32174328 82.7 124.6 "W" 180.27 "R1" "N5" "Strip: 1" 13 "13" "1" 59.7 15525.16 3564.09 "13" "217"
-5136978.76157113 -6258749.85734769 64.39 75.4 "W" 179.65 "R1" "N3" "Strip: 2" 13 "13" "2" 10.5 5685.16 110.25 "13" "218"
-5136987.1570683 -6258741.32388012 71.09 99.8 "W" 183.23 "R1" "N4" "Strip: 3" 13 "13" "3" 34.9 9960.04 1218.01 "13" "219"
-5136987.089102 -6258732.85949641 60.84 0 "W" 176.78 "R1" "N0" "Strip: 4" 13 "13" "4" -64.9 0 4212.01 "13" "220"
-5136987.02113371 -6258724.39511762 60.31 50.6 "W" 176.3 "R1" "N2" "Strip: 5" 13 "13" "5" -14.3 2560.36 204.49 "13" "221"
-5136995.41765343 -6258715.86209081 53.91 39 "W" 183.57 "R1" "N1" "Strip: 6" 13 "13" "6" -25.9 1521 670.81 "13" "222"
-5136995.3486482 -6258707.39730689 46.98 124.6 "W" 186.77 "R2" "N5" "Strip: 7" 13 "13" "7" 59.7 15525.16 3564.09 "106" "223"
-5136995.28067312 -6258698.93294489 50.78 75.4 "W" 179.61 "R2" "N3" "Strip: 8" 13 "13" "8" 10.5 5685.16 110.25 "106" "224"
-5137003.67718325 -6258690.39994182 51.16 99.8 "W" 180.39 "R2" "N4" "Strip: 9" 13 "13" "9" 34.9 9960.04 1218.01 "106" "225"
-5137003.60817124 -6258681.93517468 43.91 0 "W" 183.9 "R2" "N0" "Strip: 10" 13 "13" "10" -64.9 0 4212.01 "106" "226"
-5137003.54018937 -6258673.47082949 51.1 50.6 "W" 184.11 "R2" "N2" "Strip: 11" 13 "13" "11" -14.3 2560.36 204.49 "106" "227"
-5137003.47220552 -6258665.00648921 59.16 39 "W" 180.23 "R2" "N1" "Strip: 12" 13 "13" "12" -25.9 1521 670.81 "106" "228"
-5137011.86870324 -6258656.47351683 62.15 124.6 "W" 181.65 "R3" "N5" "Strip: 13" 13 "13" "13" 59.7 15525.16 3564.09 "199" "229"
-5137011.79968246 -6258648.00877141 58.89 75.4 "W" 181.27 "R3" "N3" "Strip: 14" 13 "13" "14" 10.5 5685.16 110.25 "199" "230"
-5137011.73169182 -6258639.54444792 67.22 99.8 "W" 183.37 "R3" "N4" "Strip: 15" 13 "13" "15" 34.9 9960.04 1218.01 "199" "231"
-5137020.12817995 -6258631.01149929 57.65 0 "W" 181.06 "R3" "N0" "Strip: 16" 13 "13" "16" -64.9 0 4212.01 "199" "232"
-5137020.05915238 -6258622.54677066 59.95 50.6 "W" 180.04 "R3" "N2" "Strip: 17" 13 "13" "17" -14.3 2560.36 204.49 "199" "233"
-5137019.99115496 -6258614.08246397 56.69 39 "W" 180.43 "R3" "N1" "Strip: 18" 13 "13" "18" -25.9 1521 670.81 "199" "234"
-5136970.36503785 -6258758.39040808 68.56 124.6 "W" 178.78 "R1" "N5" "Strip: 1" 14 "14" "1" 59.7 15525.16 3564.09 "14" "235"
-5136970.29604503 -6258749.92559345 58.88 75.4 "W" 177.68 "R1" "N3" "Strip: 2" 14 "14" "2" 10.5 5685.16 110.25 "14" "236"
-5136978.6925755 -6258741.39254002 62.83 99.8 "W" 176.12 "R1" "N4" "Strip: 3" 14 "14" "3" 34.9 9960.04 1218.01 "14" "237"
-5136978.62461002 -6258732.92815427 48.02 0 "W" 178.76 "R1" "N0" "Strip: 4" 14 "14" "4" -64.9 0 4212.01 "14" "238"
-5136978.55664255 -6258724.46377345 63.89 50.6 "W" 180.6 "R1" "N2" "Strip: 5" 14 "14" "5" -14.3 2560.36 204.49 "14" "239"
-5136986.95213129 -6258715.93032675 52.65 39 "W" 183.95 "R1" "N1" "Strip: 6" 14 "14" "6" -25.9 1521 670.81 "14" "240"
-5136986.88415902 -6258707.4659578 45.8 124.6 "W" 183.33 "R2" "N5" "Strip: 7" 14 "14" "7" 59.7 15525.16 3564.09 "107" "241"
-5136986.81618476 -6258699.00159377 50.74 75.4 "W" 180.06 "R2" "N3" "Strip: 8" 14 "14" "8" 10.5 5685.16 110.25 "107" "242"
-5136995.21269605 -6258690.46858782 48.17 99.8 "W" 178.11 "R2" "N4" "Strip: 9" 14 "14" "9" 34.9 9960.04 1218.01 "107" "243"
-5136995.14368486 -6258682.00381865 43.04 0 "W" 179.44 "R2" "N0" "Strip: 10" 14 "14" "10" -64.9 0 4212.01 "107" "244"
-5136995.07570382 -6258673.53947142 47.02 50.6 "W" 182.81 "R2" "N2" "Strip: 11" 14 "14" "11" -14.3 2560.36 204.49 "107" "245"
-5136995.00772079 -6258665.0751291 52.01 39 "W" 177.42 "R2" "N1" "Strip: 12" 14 "14" "12" -25.9 1521 670.81 "107" "246"
-5137003.40318754 -6258656.54173684 59.88 124.6 "W" 177.53 "R3" "N5" "Strip: 13" 14 "14" "13" 59.7 15525.16 3564.09 "200" "247"
-5137003.33519971 -6258648.0774064 61.1 75.4 "W" 180.11 "R3" "N3" "Strip: 14" 14 "14" "14" 10.5 5685.16 110.25 "200" "248"
-5137003.2672099 -6258639.61308088 59.56 99.8 "W" 177.15 "R3" "N4" "Strip: 15" 14 "14" "15" 34.9 9960.04 1218.01 "200" "249"
-5137011.66369919 -6258631.08012936 53.22 0 "W" 184.85 "R3" "N0" "Strip: 16" 14 "14" "16" -64.9 0 4212.01 "200" "250"
-5137011.59467245 -6258622.61539871 53.84 50.6 "W" 184.1 "R3" "N2" "Strip: 17" 14 "14" "17" -14.3 2560.36 204.49 "200" "251"
-5137011.52667584 -6258614.15108998 56.01 39 "W" 182.05 "R3" "N1" "Strip: 18" 14 "14" "18" -25.9 1521 670.81 "200" "252"
-5136961.90054272 -6258758.45907372 60.63 124.6 "W" 180.58 "R1" "N5" "Strip: 1" 15 "15" "1" 59.7 15525.16 3564.09 "15" "253"
-5136961.83155072 -6258749.99425705 56.97 75.4 "W" 180.74 "R1" "N3" "Strip: 2" 15 "15" "2" 10.5 5685.16 110.25 "15" "254"
-5136970.22808236 -6258741.46120075 56.89 99.8 "W" 177.64 "R1" "N4" "Strip: 3" 15 "15" "3" 34.9 9960.04 1218.01 "15" "255"
-5136970.1601177 -6258732.99681297 50.5 0 "W" 184.17 "R1" "N0" "Strip: 4" 15 "15" "4" -64.9 0 4212.01 "15" "256"
-5136970.09111891 -6258724.5320131 59.14 50.6 "W" 178.08 "R1" "N2" "Strip: 5" 15 "15" "5" -14.3 2560.36 204.49 "15" "257"
-5136978.48764095 -6258715.99898053 50.66 39 "W" 179.86 "R1" "N1" "Strip: 6" 15 "15" "6" -25.9 1521 670.81 "15" "258"
-5136978.4196695 -6258707.53460955 46.56 124.6 "W" 179.45 "R2" "N5" "Strip: 7" 15 "15" "7" 59.7 15525.16 3564.09 "108" "259"
-5136978.35169607 -6258699.07024349 48.18 75.4 "W" 179.86 "R2" "N3" "Strip: 8" 15 "15" "8" 10.5 5685.16 110.25 "108" "260"
-5136986.74717638 -6258690.53681765 57.96 99.8 "W" 177.13 "R2" "N4" "Strip: 9" 15 "15" "9" 34.9 9960.04 1218.01 "108" "261"
-5136986.67919815 -6258682.07246346 46.44 0 "W" 177.18 "R2" "N0" "Strip: 10" 15 "15" "10" -64.9 0 4212.01 "108" "262"
-5136986.61121793 -6258673.60811419 50.95 50.6 "W" 181.03 "R2" "N2" "Strip: 11" 15 "15" "11" -14.3 2560.36 204.49 "108" "263"
-5136986.54220359 -6258665.14335283 52.54 39 "W" 177.45 "R2" "N1" "Strip: 12" 15 "15" "12" -25.9 1521 670.81 "108" "264"
-5136994.93870364 -6258656.6103747 52.12 124.6 "W" 180.97 "R3" "N5" "Strip: 13" 15 "15" "13" 59.7 15525.16 3564.09 "201" "265"
-5136994.87071663 -6258648.14604223 55 75.4 "W" 182.42 "R3" "N3" "Strip: 14" 15 "15" "14" 10.5 5685.16 110.25 "201" "266"
-5136994.80272764 -6258639.68171467 55.12 99.8 "W" 182.34 "R3" "N4" "Strip: 15" 15 "15" "15" 34.9 9960.04 1218.01 "201" "267"
-5137003.19818596 -6258631.14834327 48.18 0 "W" 192.72 "R3" "N0" "Strip: 16" 15 "15" "16" -64.9 0 4212.01 "201" "268"
-5137003.13019217 -6258622.68402759 55.24 50.6 "W" 180.69 "R3" "N2" "Strip: 17" 15 "15" "17" -14.3 2560.36 204.49 "201" "269"
-5137003.06219639 -6258614.21971684 59.81 39 "W" 179.92 "R3" "N1" "Strip: 18" 15 "15" "18" -25.9 1521 670.81 "201" "270"
-5136953.43501512 -6258758.52732319 58.71 124.6 "W" 177.93 "R1" "N5" "Strip: 1" 16 "16" "1" 59.7 15525.16 3564.09 "16" "271"
-5136953.36755124 -6258750.06169592 55.63 75.4 "W" 181.21 "R1" "N3" "Strip: 2" 16 "16" "2" 10.5 5685.16 110.25 "16" "272"
-5136961.76358887 -6258741.52986232 52.46 99.8 "W" 179.92 "R1" "N4" "Strip: 3" 16 "16" "3" 34.9 9960.04 1218.01 "16" "273"
-5136961.69459289 -6258733.0650555 42.39 0 "W" 180.81 "R1" "N0" "Strip: 4" 16 "16" "4" -64.9 0 4212.01 "16" "274"
-5136961.62712223 -6258724.59944503 57.27 50.6 "W" 179.67 "R1" "N2" "Strip: 5" 16 "16" "5" -14.3 2560.36 204.49 "16" "275"
-5136970.02315027 -6258716.06763516 51.25 39 "W" 177.17 "R1" "N1" "Strip: 6" 16 "16" "6" -25.9 1521 670.81 "16" "276"
-5136969.95517965 -6258707.60326214 50.62 124.6 "W" 181.51 "R2" "N5" "Strip: 7" 16 "16" "7" 59.7 15525.16 3564.09 "109" "277"
-5136969.88667006 -6258699.13725146 49.36 75.4 "W" 181.66 "R2" "N3" "Strip: 8" 16 "16" "8" 10.5 5685.16 110.25 "109" "278"
-5136978.28268851 -6258690.60546533 54.26 99.8 "W" 170.56 "R2" "N4" "Strip: 9" 16 "16" "9" 34.9 9960.04 1218.01 "109" "279"
-5136978.2147111 -6258682.14110911 44.81 0 "W" 178.94 "R2" "N0" "Strip: 10" 16 "16" "10" -64.9 0 4212.01 "109" "280"
-5136978.1467317 -6258673.67675781 51.2 50.6 "W" 179.27 "R2" "N2" "Strip: 11" 16 "16" "11" -14.3 2560.36 204.49 "109" "281"
-5136978.07821334 -6258665.21076884 51.77 39 "W" 177.91 "R2" "N1" "Strip: 12" 16 "16" "12" -25.9 1521 670.81 "109" "282"
-5136986.47421939 -6258656.6790134 50.41 124.6 "W" 180.91 "R3" "N5" "Strip: 13" 16 "16" "13" 59.7 15525.16 3564.09 "202" "283"
-5136986.40623321 -6258648.2146789 54.55 75.4 "W" 182.83 "R3" "N3" "Strip: 14" 16 "16" "14" 10.5 5685.16 110.25 "202" "284"
-5136986.33770806 -6258639.74870673 54.14 99.8 "W" 181.94 "R3" "N4" "Strip: 15" 16 "16" "15" 34.9 9960.04 1218.01 "202" "285"
-5136994.73370452 -6258631.21697503 50.84 0 "W" 196.98 "R3" "N0" "Strip: 16" 16 "16" "16" -64.9 0 4212.01 "202" "286"
-5136994.66571155 -6258622.75265732 50.57 50.6 "W" 181.06 "R3" "N2" "Strip: 17" 16 "16" "17" -14.3 2560.36 204.49 "202" "287"
-5136994.59821175 -6258614.28711896 55.69 39 "W" 182.25 "R3" "N1" "Strip: 18" 16 "16" "18" -25.9 1521 670.81 "202" "288"
-5136944.97101448 -6258758.59476493 57.63 124.6 "W" 177.62 "R1" "N5" "Strip: 1" 17 "17" "1" 59.7 15525.16 3564.09 "17" "289"
-5136944.90305626 -6258750.13036121 57.33 75.4 "W" 180.94 "R1" "N3" "Strip: 2" 17 "17" "2" 10.5 5685.16 110.25 "17" "290"
-5136953.29959021 -6258741.59729916 49.47 99.8 "W" 179.88 "R1" "N4" "Strip: 3" 17 "17" "3" 34.9 9960.04 1218.01 "17" "291"
-5136953.23059506 -6258733.1324903 47.08 0 "W" 182.11 "R1" "N0" "Strip: 4" 17 "17" "4" -64.9 0 4212.01 "17" "292"
-5136953.16263005 -6258724.66810337 55.12 50.6 "W" 181.6 "R1" "N2" "Strip: 5" 17 "17" "5" -14.3 2560.36 204.49 "17" "293"
-5136961.55915442 -6258716.13506506 52.03 39 "W" 177.38 "R1" "N1" "Strip: 6" 17 "17" "6" -25.9 1521 670.81 "17" "294"
-5136961.49015248 -6258707.67027299 52.54 124.6 "W" 181.31 "R2" "N5" "Strip: 7" 17 "17" "7" 59.7 15525.16 3564.09 "110" "295"
-5136961.42218069 -6258699.20590286 53 75.4 "W" 176.41 "R2" "N3" "Strip: 8" 17 "17" "8" 10.5 5685.16 110.25 "110" "296"
-5136969.81869546 -6258690.67288828 50.28 99.8 "W" 177.31 "R2" "N4" "Strip: 9" 17 "17" "9" 34.9 9960.04 1218.01 "110" "297"
-5136969.75071887 -6258682.20853003 46.38 0 "W" 176.91 "R2" "N0" "Strip: 10" 17 "17" "10" -64.9 0 4212.01 "110" "298"
-5136969.68170816 -6258673.74375968 51.33 50.6 "W" 178.27 "R2" "N2" "Strip: 11" 17 "17" "11" -14.3 2560.36 204.49 "110" "299"
-5136969.61372759 -6258665.27941127 51.16 39 "W" 175.53 "R2" "N1" "Strip: 12" 17 "17" "12" -25.9 1521 670.81 "110" "300"
-5136978.01022997 -6258656.74642738 47.11 124.6 "W" 181.8 "R3" "N5" "Strip: 13" 17 "17" "13" 59.7 15525.16 3564.09 "203" "301"
-5136977.94224461 -6258648.28209084 50.21 75.4 "W" 178.68 "R3" "N3" "Strip: 14" 17 "17" "14" 10.5 5685.16 110.25 "203" "302"
-5136977.87322512 -6258639.81734221 54.2 99.8 "W" 182 "R3" "N4" "Strip: 15" 17 "17" "15" 34.9 9960.04 1218.01 "203" "303"
-5136986.2697179 -6258631.28438207 46.54 0 "W" 184.84 "R3" "N0" "Strip: 16" 17 "17" "16" -64.9 0 4212.01 "203" "304"
-5136986.20172575 -6258622.82006232 52.6 50.6 "W" 188.3 "R3" "N2" "Strip: 17" 17 "17" "17" -14.3 2560.36 204.49 "203" "305"
-5136986.13373162 -6258614.35574749 54.6 39 "W" 182.09 "R3" "N1" "Strip: 18" 17 "17" "18" -25.9 1521 670.81 "203" "306"
-5136936.50651833 -6258758.6634331 56.71 124.6 "W" 177.71 "R1" "N5" "Strip: 1" 18 "18" "1" 59.7 15525.16 3564.09 "18" "307"
-5136936.43752879 -6258750.19861033 59.34 75.4 "W" 177.52 "R1" "N3" "Strip: 2" 18 "18" "2" 10.5 5685.16 110.25 "18" "308"
-5136944.83406391 -6258741.6655454 51.45 99.8 "W" 177.81 "R1" "N4" "Strip: 3" 18 "18" "3" 34.9 9960.04 1218.01 "18" "309"
-5136944.76610172 -6258733.20115152 47.46 0 "W" 179.78 "R1" "N0" "Strip: 4" 18 "18" "4" -64.9 0 4212.01 "18" "310"
-5136944.69813753 -6258724.73676256 49.83 50.6 "W" 177.69 "R1" "N2" "Strip: 5" 18 "18" "5" -14.3 2560.36 204.49 "18" "311"
-5136953.09466306 -6258716.20372137 49.06 39 "W" 175.44 "R1" "N1" "Strip: 6" 18 "18" "6" -25.9 1521 670.81 "18" "312"
-5136953.02566194 -6258707.73892727 48.27 124.6 "W" 177.81 "R2" "N5" "Strip: 7" 18 "18" "7" 59.7 15525.16 3564.09 "111" "313"
-5136952.95769097 -6258699.2745551 52.65 75.4 "W" 174.42 "R2" "N3" "Strip: 8" 18 "18" "8" 10.5 5685.16 110.25 "111" "314"
-5136961.35420691 -6258690.74153765 51.97 99.8 "W" 175.84 "R2" "N4" "Strip: 9" 18 "18" "9" 34.9 9960.04 1218.01 "111" "315"
-5136961.28519901 -6258682.27676035 45.26 0 "W" 176.66 "R2" "N0" "Strip: 10" 18 "18" "10" -64.9 0 4212.01 "111" "316"
-5136961.21722125 -6258673.81240498 54.4 50.6 "W" 181.73 "R2" "N2" "Strip: 11" 18 "18" "11" -14.3 2560.36 204.49 "111" "317"
-5136961.14924151 -6258665.34805453 51.51 39 "W" 177.52 "R2" "N1" "Strip: 12" 18 "18" "12" -25.9 1521 670.81 "111" "318"
-5136969.54574504 -6258656.81506777 49.1 124.6 "W" 176.3 "R3" "N5" "Strip: 13" 18 "18" "13" 59.7 15525.16 3564.09 "204" "319"
-5136969.47672837 -6258648.35031218 54.24 75.4 "W" 178.57 "R3" "N3" "Strip: 14" 18 "18" "14" 10.5 5685.16 110.25 "204" "320"
-5136969.40874184 -6258639.88597853 55.01 99.8 "W" 183.13 "R3" "N4" "Strip: 15" 18 "18" "15" 34.9 9960.04 1218.01 "204" "321"
-5136977.80523578 -6258631.35301551 49.77 0 "W" 179.08 "R3" "N0" "Strip: 16" 18 "18" "16" -64.9 0 4212.01 "204" "322"
-5136977.73724446 -6258622.88869373 55.5 50.6 "W" 202.83 "R3" "N2" "Strip: 17" 18 "18" "17" -14.3 2560.36 204.49 "204" "323"
-5136977.66821901 -6258614.42395985 47.88 39 "W" 182.27 "R3" "N1" "Strip: 18" 18 "18" "18" -25.9 1521 670.81 "204" "324"
-5136928.04202184 -6258758.73210211 57.99 124.6 "W" 176.91 "R1" "N5" "Strip: 1" 19 "19" "1" 59.7 15525.16 3564.09 "19" "325"
-5136927.97303313 -6258750.2672773 55.37 75.4 "W" 178.85 "R1" "N3" "Strip: 2" 19 "19" "2" 10.5 5685.16 110.25 "19" "326"
-5136936.36956941 -6258741.7342095 51.2 99.8 "W" 179.12 "R1" "N4" "Strip: 3" 19 "19" "3" 34.9 9960.04 1218.01 "19" "327"
-5136936.30160804 -6258733.26981358 48.94 0 "W" 180.44 "R1" "N0" "Strip: 4" 19 "19" "4" -64.9 0 4212.01 "19" "328"
-5136936.23261254 -6258724.80500558 53.19 50.6 "W" 176.43 "R1" "N2" "Strip: 5" 19 "19" "5" -14.3 2560.36 204.49 "19" "329"
-5136944.62913923 -6258716.27196151 47.17 39 "W" 179.65 "R1" "N1" "Strip: 6" 19 "19" "6" -25.9 1521 670.81 "19" "330"
-5136944.56117107 -6258707.80758239 48.01 124.6 "W" 175.52 "R2" "N5" "Strip: 7" 19 "19" "7" 59.7 15525.16 3564.09 "112" "331"
-5136944.49320092 -6258699.34320819 52.04 75.4 "W" 176.97 "R2" "N3" "Strip: 8" 19 "19" "8" 10.5 5685.16 110.25 "112" "332"
-5136952.88971802 -6258690.81018786 49.49 99.8 "W" 176.49 "R2" "N4" "Strip: 9" 19 "19" "9" 34.9 9960.04 1218.01 "112" "333"
-5136952.82071094 -6258682.34540852 47.32 0 "W" 175.64 "R2" "N0" "Strip: 10" 19 "19" "10" -64.9 0 4212.01 "112" "334"
-5136952.752734 -6258673.88105112 52.51 50.6 "W" 177.25 "R2" "N2" "Strip: 11" 19 "19" "11" -14.3 2560.36 204.49 "112" "335"
-5136952.68475508 -6258665.41669863 52.02 39 "W" 176.09 "R2" "N1" "Strip: 12" 19 "19" "12" -25.9 1521 670.81 "112" "336"
-5136961.08125978 -6258656.883709 45.05 124.6 "W" 175.59 "R3" "N5" "Strip: 13" 19 "19" "13" 59.7 15525.16 3564.09 "205" "337"
-5136961.01224392 -6258648.41895138 54.57 75.4 "W" 178.42 "R3" "N3" "Strip: 14" 19 "19" "14" 10.5 5685.16 110.25 "205" "338"
-5136960.94425822 -6258639.95461569 57.09 99.8 "W" 181.33 "R3" "N4" "Strip: 15" 19 "19" "15" 34.9 9960.04 1218.01 "205" "339"
-5136969.34075332 -6258631.42164979 48.3 0 "W" 182.59 "R3" "N0" "Strip: 16" 19 "19" "16" -64.9 0 4212.01 "205" "340"
-5136969.27173068 -6258622.95690897 54.48 50.6 "W" 182.54 "R3" "N2" "Strip: 17" 19 "19" "17" -14.3 2560.36 204.49 "205" "341"
-5136969.20373819 -6258614.49259007 56.59 39 "W" 180.58 "R3" "N1" "Strip: 18" 19 "19" "18" -25.9 1521 670.81 "205" "342"
-5136919.57649288 -6258758.80035494 53.72 124.6 "W" 177.37 "R1" "N5" "Strip: 1" 20 "20" "1" 59.7 15525.16 3564.09 "20" "343"
-5136919.50853712 -6258750.33594512 51.18 75.4 "W" 174.83 "R1" "N3" "Strip: 2" 20 "20" "2" 10.5 5685.16 110.25 "20" "344"
-5136927.90507456 -6258741.80287443 51.88 99.8 "W" 173.81 "R1" "N4" "Strip: 3" 20 "20" "3" 34.9 9960.04 1218.01 "20" "345"
-5136927.83711401 -6258733.33847648 51.99 0 "W" 175.12 "R1" "N0" "Strip: 4" 20 "20" "4" -64.9 0 4212.01 "20" "346"
-5136927.76811934 -6258724.87366644 52.67 50.6 "W" 176.58 "R1" "N2" "Strip: 5" 20 "20" "5" -14.3 2560.36 204.49 "20" "347"
-5136936.16464719 -6258716.3406195 57.17 39 "W" 179.09 "R1" "N1" "Strip: 6" 20 "20" "6" -25.9 1521 670.81 "20" "348"
-5136936.09667985 -6258707.87623835 53.94 124.6 "W" 176.87 "R2" "N5" "Strip: 7" 20 "20" "7" 59.7 15525.16 3564.09 "113" "349"
-5136936.02767839 -6258699.4114451 52.51 75.4 "W" 178.45 "R2" "N3" "Strip: 8" 20 "20" "8" 10.5 5685.16 110.25 "113" "350"
-5136944.42419665 -6258690.8784219 48.49 99.8 "W" 181.67 "R2" "N4" "Strip: 9" 20 "20" "9" 34.9 9960.04 1218.01 "113" "351"
